event_id,year,start_date,end_date,duration_days,cluster_id,commune_code,commune,max_cm
2015-01-12---2015-01-26_cluster_None,2015,1/12/2015,1/26/2015,14,,55064,Bouquemont,261
2015-01-12---2015-01-26_cluster_None,2015,1/12/2015,1/26/2015,14,,55444,Rouvrois-sur-Meuse,15
2015-01-12---2015-02-23_cluster_None,2015,1/12/2015,2/23/2015,35,,10299,Pouan-les-Vallées,14
2015-01-12---2015-02-23_cluster_None,2015,1/12/2015,2/23/2015,35,,10315,Rances,18
2015-01-12---2015-02-23_cluster_None,2015,1/12/2015,2/23/2015,35,,51502,Saint-Martin-aux-Champs,10
2015-01-12---2015-02-23_cluster_None,2015,1/12/2015,2/23/2015,35,,51533,Servon-Melzicourt,39
2015-01-12---2015-02-23_cluster_None,2015,1/12/2015,2/23/2015,35,,51610,Verrières,28
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,55080,Brixey-aux-Chanoines,10
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,17085,Champdolent,182
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,70267,Gevigney-et-Mercey,194
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,37195,La Riche,103
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,17185,Le Gua,86
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,55328,Maxey-sur-Vaise,214
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,70454,Rosières-sur-Mance,13
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,17421,Saujon,128
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,55485,Sepvigny,251
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,70491,Seveux-Motey,399
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,37258,Thizay,23
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,49358,Turquant,10
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,55533,Vaucouleurs,10
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,70539,Vellexon-Queutrey-et-Vaudey,283
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,37269,Verneuil-sur-Indre,32
2015-01-19---2015-02-09_cluster_None,2015,1/19/2015,2/9/2015,21,,17155,Étaules,91
2015-02-02---2015-02-09_cluster_None,2015,2/2/2015,2/9/2015,7,,33042,Belin-Béliet,10
2015-02-02---2015-02-09_cluster_None,2015,2/2/2015,2/9/2015,7,,64123,Bidache,97
2015-02-02---2015-02-09_cluster_None,2015,2/2/2015,2/9/2015,7,,40063,Candresse,52
2015-02-02---2015-02-09_cluster_None,2015,2/2/2015,2/9/2015,7,,40088,Dax,317
2015-02-02---2015-02-09_cluster_None,2015,2/2/2015,2/9/2015,7,,40208,Onard,87
2015-02-02---2015-02-09_cluster_None,2015,2/2/2015,2/9/2015,7,,40211,Orist,439
2015-02-02---2015-02-09_cluster_None,2015,2/2/2015,2/9/2015,7,,40222,Pey,484
2015-02-02---2015-02-09_cluster_None,2015,2/2/2015,2/9/2015,7,,40263,Saint-Jean-de-Lier,261
2015-02-02---2015-02-09_cluster_None,2015,2/2/2015,2/9/2015,7,,40314,Tercis-les-Bains,364
2015-02-02---2015-02-09_cluster_None,2015,2/2/2015,2/9/2015,7,,40334,Yzosse,354
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,64123,Bidache,236
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40063,Candresse,51
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40088,Dax,321
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40208,Onard,117
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40211,Orist,457
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40222,Pey,558
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40235,Poyanne,403
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40263,Saint-Jean-de-Lier,462
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40256,Saint-Étienne-d'Orthe,34
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40301,Siest,404
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40314,Tercis-les-Bains,386
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40324,Vicq-d'Auribat,377
2015-02-09---2015-03-09_cluster_None,2015,2/9/2015,3/9/2015,21,,40334,Yzosse,406
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,2014,Amigny-Rouy,183
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,50016,Appeville,14
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,50023,Auvers,35
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,50052,Beuzeville-la-Bastille,21
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,60105,Brétigny,10
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,50099,Carentan-les-Marais,25
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,51171,Cormicy,266
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,2262,Deuillet,17
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,50269,Liesville-sur-Douve,21
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,50451,Saint-Brice,32
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,50468,Saint-Fromond,73
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,2716,Servais,18
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,51533,Servon-Melzicourt,25
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,2719,Sinceny,90
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,50606,Tribehou,26
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,8461,Vandy,22
2015-02-16---2015-03-09_cluster_None,2015,2/16/2015,3/9/2015,14,,50617,Varenguebec,17
2015-03-09---2015-03-23_cluster_None,2015,3/9/2015,3/23/2015,14,,40314,Tercis-les-Bains,321
2015-04-27---2015-05-11_cluster_None,2015,4/27/2015,5/11/2015,14,,50151,Créances,331
2015-04-27---2015-05-11_cluster_None,2015,4/27/2015,5/11/2015,14,,71219,Gigny-sur-Saône,108
2015-04-27---2015-05-11_cluster_None,2015,4/27/2015,5/11/2015,14,,21301,Glanon,19
2015-04-27---2015-05-11_cluster_None,2015,4/27/2015,5/11/2015,14,,71283,Marnay,58
2015-04-27---2015-05-11_cluster_None,2015,4/27/2015,5/11/2015,14,,71315,Mont-lès-Seurre,152
2015-04-27---2015-05-11_cluster_None,2015,4/27/2015,5/11/2015,14,,71504,Saunières,15
2015-04-27---2015-05-11_cluster_None,2015,4/27/2015,5/11/2015,14,,27640,Tilleul-Dame-Agnès,47
2015-06-01---2015-06-08_cluster_None,2015,6/1/2015,6/8/2015,7,,41121,La Madeleine-Villefrouin,10
2015-06-01---2015-06-08_cluster_None,2015,6/1/2015,6/8/2015,7,,45344,Villorceau,10
2015-06-29---2015-07-06_cluster_None,2015,6/29/2015,7/6/2015,7,,44049,Le Croisic,10
2015-08-31---2015-09-07_cluster_None,2015,8/31/2015,9/7/2015,7,,56018,Billiers,10
2015-11-23---2015-12-21_cluster_None,2015,11/23/2015,12/21/2015,28,,40133,Labenne,154
2015-11-23---2016-01-04_cluster_None,2015,11/23/2015,1/4/2016,42,,50016,Appeville,10
2015-11-23---2016-01-04_cluster_None,2015,11/23/2015,1/4/2016,42,,50099,Carentan-les-Marais,12
2015-11-23---2016-01-04_cluster_None,2015,11/23/2015,1/4/2016,42,,50216,Graignes-Mesnil-Angot,19
2015-11-23---2016-01-04_cluster_None,2015,11/23/2015,1/4/2016,42,,50269,Liesville-sur-Douve,13
2015-11-23---2016-01-04_cluster_None,2015,11/23/2015,1/4/2016,42,,50298,Méautis,10
2015-11-23---2016-01-04_cluster_None,2015,11/23/2015,1/4/2016,42,,50445,Saint-André-de-Bohon,23
2015-11-23---2016-01-04_cluster_None,2015,11/23/2015,1/4/2016,42,,50606,Tribehou,27
2015-11-23---2016-01-04_cluster_None,2015,11/23/2015,1/4/2016,42,,50617,Varenguebec,13
2015-12-14---2015-12-21_cluster_None,2015,12/14/2015,12/21/2015,7,,50269,Liesville-sur-Douve,11
2015-12-14---2015-12-21_cluster_None,2015,12/14/2015,12/21/2015,7,,50617,Varenguebec,17
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57002,Aboncourt-sur-Seille,173
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50004,Airel,61
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,2014,Amigny-Rouy,185
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55009,Ancemont,98
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50016,Appeville,40
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57040,Aulnois-sur-Seille,10
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50023,Auvers,90
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57070,Bettange,16
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,54070,Bey-sur-Seille,82
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,51065,Blacy,141
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55064,Bouquemont,299
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50070,Boutteville,62
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,44019,Bouée,49
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,49048,Briollay,209
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,17069,Brives-sur-Charente,368
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55080,Brixey-aux-Chanoines,12
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,8082,Brécy-Brières,35
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,60105,Brétigny,19
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,17073,Bussac-sur-Charente,451
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50099,Carentan-les-Marais,68
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,70127,Chantes,395
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55102,Charny-sur-Meuse,346
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55111,Chauvoncourt,269
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,17115,Colombiers,40
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,14168,Colombières,10
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55122,Commercy,343
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57155,Courcelles-Chaussy,16
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,17128,Courcoury,370
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,44047,Couëron,112
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50151,Créances,311
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,2262,Deuillet,10
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,72115,Dissay-sous-Courcillon,134
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,44052,Donges,39
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55168,Duzey,26
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,44061,Frossay,10
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,71219,Gigny-sur-Saône,74
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,21301,Glanon,61
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50216,Graignes-Mesnil-Angot,22
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,10171,Hampigny,49
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57308,Hazembourg,64
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57329,Holling,38
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,25317,Jallerange,40
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,8168,La Ferté-sur-Chiers,42
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,51143,Le Chemin,40
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,21344,Lechâtelet,142
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,17179,Les Gonds,859
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55347,Les Monthairons,148
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50269,Liesville-sur-Douve,15
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57431,Maizeroy,57
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55312,Maizey,290
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57440,Manhoué,34
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55328,Maxey-sur-Vaise,277
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,16217,Merpins,87
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,71315,Mont-lès-Seurre,103
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,25403,Montlebon,247
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,54387,Morville-sur-Seille,240
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50298,Méautis,36
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,39398,Ougney,254
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,39402,Pagney,687
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57547,Pommérieux,16
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50409,Pont-Hébert,36
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,60507,Pontoise-lès-Noyon,157
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,44133,Port-Saint-Père,175
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,10315,Rances,57
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50431,Remilly Les Marais,33
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55433,Rigny-la-Salle,294
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,17304,Rouffiac,280
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55444,Rouvrois-sur-Meuse,45
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50445,Saint-André-de-Bohon,25
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,85207,Saint-Denis-du-Payré,156
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50468,Saint-Fromond,86
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,71423,Saint-Gervais-en-Vallière,23
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,51502,Saint-Martin-aux-Champs,10
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,17400,Saint-Sever-de-Saintonge,223
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,44192,Saint-Viaud,39
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,17418,Salignac-sur-Charente,381
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57627,Sanry-sur-Nied,11
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,71504,Saunières,26
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55485,Sepvigny,236
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,2716,Servais,11
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,51533,Servon-Melzicourt,10
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,21607,Seurre,173
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,70491,Seveux-Motey,408
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,2719,Sinceny,84
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,70492,Soing-Cubry-Charentenay,417
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,51552,Songy,10
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,55503,Taillancourt,27
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,39528,Thervay,58
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50606,Tribehou,56
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,8461,Vandy,55
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,50617,Varenguebec,42
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,60655,Varesnes,138
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,52512,Vecqueville,23
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,70529,Velet,15
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,70539,Vellexon-Queutrey-et-Vaudey,287
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,51610,Verrières,32
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,39581,Vitreux,339
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,51648,Vitry-la-Ville,11
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,57187,Éblange,28
2015-12-28---2016-02-22_cluster_None,2016,12/28/2015,2/22/2016,42,,49129,Écouflant,357
2016-01-25---2016-03-14_cluster_None,2016,1/25/2016,3/14/2016,35,,64123,Bidache,82
2016-01-25---2016-03-14_cluster_None,2016,1/25/2016,3/14/2016,35,,40063,Candresse,45
2016-01-25---2016-03-14_cluster_None,2016,1/25/2016,3/14/2016,35,,40088,Dax,277
2016-01-25---2016-03-14_cluster_None,2016,1/25/2016,3/14/2016,35,,40211,Orist,453
2016-01-25---2016-03-14_cluster_None,2016,1/25/2016,3/14/2016,35,,40222,Pey,486
2016-01-25---2016-03-14_cluster_None,2016,1/25/2016,3/14/2016,35,,40263,Saint-Jean-de-Lier,399
2016-01-25---2016-03-14_cluster_None,2016,1/25/2016,3/14/2016,35,,40314,Tercis-les-Bains,382
2016-01-25---2016-03-14_cluster_None,2016,1/25/2016,3/14/2016,35,,40324,Vicq-d'Auribat,329
2016-01-25---2016-03-14_cluster_None,2016,1/25/2016,3/14/2016,35,,40334,Yzosse,416
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,8004,Aire,77
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,50004,Airel,67
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55007,Ambly-sur-Meuse,12
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,2014,Amigny-Rouy,185
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55009,Ancemont,125
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,70018,Ancier,10
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,85004,Angles,10
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,50016,Appeville,22
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,51018,Athis,25
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,51023,Aulnay-sur-Marne,151
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,50023,Auvers,65
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55027,Bannoncourt,278
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55042,Belleray,305
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55043,Belleville-sur-Meuse,178
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,50052,Beuzeville-la-Bastille,11
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,51065,Blacy,142
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55064,Bouquemont,327
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,50070,Boutteville,52
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,44019,Bouée,49
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,14107,Bricqueville,42
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55078,Brieulles-sur-Meuse,363
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,49048,Briollay,220
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,17069,Brives-sur-Charente,363
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55080,Brixey-aux-Chanoines,12
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,8082,Brécy-Brières,34
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,60105,Brétigny,18
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,17073,Bussac-sur-Charente,510
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,50099,Carentan-les-Marais,74
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,17085,Champdolent,204
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55099,Champneuville,214
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,70127,Chantes,407
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55102,Charny-sur-Meuse,393
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55111,Chauvoncourt,292
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,51150,Cherville,22
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,51153,Chouilly,259
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,17115,Colombiers,49
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,14168,Colombières,12
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55122,Commercy,343
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,51171,Cormicy,348
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,17128,Courcoury,428
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,44047,Couëron,112
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55146,Dannevoux,212
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,2262,Deuillet,10
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55154,Dieue-sur-Meuse,357
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,44052,Donges,40
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,35101,Dourdain,99
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,55168,Duzey,19
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,51242,Fagnières,27
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,17164,Fontcouverte,481
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,33172,Fours,79
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,44061,Frossay,10
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,17171,Geay,243
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,71219,Gigny-sur-Saône,122
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,21301,Glanon,61
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,50216,Graignes-Mesnil-Angot,18
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,10171,Hampigny,49
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,57308,Hazembourg,25
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,25317,Jallerange,39
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,71244,Jouvençon,139
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,51303,Jâlons,26
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,37056,La Chapelle-aux-Naux,364
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,8168,La Ferté-sur-Chiers,42
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,17184,La Gripperie-Saint-Symphorien,16
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,17191,La Jard,20
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,8317,La Neuville-à-Maire,86
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,44126,La Plaine-sur-Mer,19
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,37195,La Riche,197
2016-02-08---2016-03-21_cluster_None,2016,2/8/2016,3/21/2016,42,,71248,Lacrost,64
