CODE MODELE;LIBELLE MODELE;CODE PROECEDURE;LIBELLE PROCEDURE;LIBELLE ORGANISME;BASSIN RISQUE;BASSINS HYDROGRAPHIQUES;COURS EAU;CODE INSEE REGION;NOM REGION;CODE INSEE DEPARTEMENT;NOM DEPARTEMENT;CODE INSEE COMMUNE;NOM COMMUNE;CODE RISQUE 1;LIBELLE RISQUE 1;CODE RISQUE 2;LIBELLE RISQUE 2;CODE RISQUE 2;LIBELLE RISQUE 3;PROCEDURE REVISANTE;CODES REVISES;PROCEDURE REVISEE;CODES REVISANTS;PRESCRIPTION;ENQUETE_PUBL_DEBUT;ENQUETE_PUBL_FIN;ANNEX_PLU;DEPRESCRIPTION;APPROBATION;ANNULATION;ABROGATION;LIBELLE ETAT;DATE ETAT;LIBELLE SOUS-ETAT;DATE SOUS-ETAT;DATE DERNIERE MISE A JOUR
PPRM;Plan de Prévention des Risques Miniers;14DDTM20110008;PPR Mines de May sur Orne;Direction départementale des territoires et de la mer;Mines de May sur Orne;;;28;NORMANDIE;14;CALVADOS;14408;May-sur-Orne;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2005-01-14;2021-02-08;2021-03-16;;;2021-08-10;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-31
PPRM;Plan de Prévention des Risques Miniers;54DDT20140031;PPRM Secteur de Briey;Direction départementale des territoires;;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54263;Homécourt;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;VRAI;54DDT20140041;2007-07-31;;;;;2009-11-24;;2016-08-23;Caduque;2020-01-01;Abrogé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;57DDT20150001;PPRM-Bassin Belval révision 2;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57565;Rédange;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100007;VRAI;57DDT20200011;2015-04-17;;;;;2016-09-29;;2021-12-22;Caduque;2020-01-01;Abrogé;2020-01-01;2022-03-22
PPRM;Plan de Prévention des Risques Miniers;13DDTM20200185;PPR Minier - La Bouilladisse 2023;Direction départementale des territoires et de la mer;;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13016;La Bouilladisse;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;13DDTM20020151;FAUX;;2020-07-22;;;;;2023-03-09;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-08
PPRM;Plan de Prévention des Risques Miniers;PPRM_2022_0001;PPRM - Bassin Nord 2ème révision;Direction départementale des territoires;;;;;;57;MOSELLE;57041;Aumetz;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100003;FAUX;;2021-09-20;;;;;2022-11-15;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-18
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140003;PPRM Pays de Conde;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59153;Condé-sur-l'Escaut;30;Risque minier;33;Emissions en surface de gaz de mine;;;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Direction départementale des territoires et de la mer;Mines de Soumont;;;28;NORMANDIE;14;CALVADOS;14476;Olendon;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2005-11-14;2008-06-27;2008-06-27;;;2009-01-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-14
PPRM;Plan de Prévention des Risques Miniers;81DDT20150001;PPR minier Bassin de Carmaux;Direction départementale des territoires;;;;76;OCCITANIE;81;TARN;81244;Saint-Benoît-de-Carmaux;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2008-10-15;2010-09-06;2010-10-08;;;2012-07-09;2015-12-30;;Caduque;2020-01-01;Annulé;2020-01-01;2016-02-25
PPRM;Plan de Prévention des Risques Miniers;38DDT20180002;PPRM de Saint-Didier-de-la-Tour;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38162;Faverges-de-la-Tour;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2012-08-02;;;;;2022-02-16;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-06
PPRM;Plan de Prévention des Risques Miniers;42DDT20130002;PPRM DE LA VALLEE DU GIER;Direction départementale des territoires;GIER;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42110;L'Horme;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2014-10-15;2018-12-10;2019-01-25;;;2019-03-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-21
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140003;PPRM Pays de Conde;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59301;Hergnies;30;Risque minier;34;Echauffement des terrains de dépôts;;;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;57DDT20140008;PPRM-Moyeuvre Grande;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57491;Moyeuvre-Grande;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100008;FAUX;;2014-05-26;;;;;2016-07-08;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;81DDT20150001;PPR minier Bassin de Carmaux;Direction départementale des territoires;;;;76;OCCITANIE;81;TARN;81048;Cagnac-les-Mines;30;Risque minier;31;Affaissement minier;315;Glissements ou mouvements de pente;FAUX;;FAUX;;2008-10-15;2010-09-06;2010-10-08;;;2012-07-09;2015-12-30;;Caduque;2020-01-01;Annulé;2020-01-01;2016-02-25
PPRM;Plan de Prévention des Risques Miniers;73PREF20160034;PPRM-La Plagne Tarentaise Aime ;Préfecture;;;;84;AUVERGNE-RHONE-ALPES;73;SAVOIE;73006;Aime-la-Plagne;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2012-12-28;;;;;2014-12-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-14
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140003;PPRM Pays de Conde;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59153;Condé-sur-l'Escaut;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;62DDTM20150001;PPRm du BETHUNOIS;Direction départementale des territoires et de la mer;Béthunois;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62270;Divion;30;Risque minier;33;Emissions en surface de gaz de mine;;;FAUX;;FAUX;;2015-06-10;;;;;2017-11-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2021-02-24
PPRM;Plan de Prévention des Risques Miniers;PPRM_2025_0001;PPRM - modification - Doyet - Bezenet - Montvicq;Direction départementale des territoires;;;;;;03;ALLIER;03027;Bézenet;30;Risque minier;31;Affaissement minier;315;Glissements ou mouvements de pente;VRAI;03DDT20120001;FAUX;;2024-08-09;;;;;2024-12-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2024-08-09
PPRM;Plan de Prévention des Risques Miniers;14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Direction départementale des territoires et de la mer;Mines de Soumont;;;28;NORMANDIE;14;CALVADOS;14240;Épaney;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2005-11-14;2008-06-27;2008-06-27;;;2009-01-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-14
PPRM;Plan de Prévention des Risques Miniers;38DDT20180002;PPRM de Saint-Didier-de-la-Tour;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38464;Saint-Victor-de-Cessieu;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2012-08-02;;;;;2022-02-16;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-06
PPRM;Plan de Prévention des Risques Miniers;PPRM_2022_0002;PPRM - ONDAINE;Direction départementale des territoires;;;;;;42;LOIRE;42095;Firminy;30;Risque minier;31;Affaissement minier;315;Glissements ou mouvements de pente;FAUX;;FAUX;;2022-08-17;2025-03-03;2025-04-11;;;2025-06-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-07-22
PPRM;Plan de Prévention des Risques Miniers;54DDT20140031;PPRM Secteur de Briey;Direction départementale des territoires;;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54391;Moutiers;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;VRAI;54DDT20140041;2007-07-31;;;;;2009-11-24;;2016-08-23;Caduque;2020-01-01;Abrogé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;38DDT20180001;PPRM du Plateau Matheysin;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38462;Saint-Théoffrey;30;Risque minier;33;Emissions en surface de gaz de mine;;;FAUX;;FAUX;;2007-12-10;2018-12-05;2019-01-19;;;2019-06-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRM;Plan de Prévention des Risques Miniers;38DDT20180001;PPRM du Plateau Matheysin;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38266;La Motte-Saint-Martin;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2007-12-10;2018-12-05;2019-01-19;;;2019-06-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRM;Plan de Prévention des Risques Miniers;12DDT20120002;PPRM du bassin de Decazeville;Direction départementale des territoires;;;;76;OCCITANIE;12;AVEYRON;12083;Cransac;30;Risque minier;33;Emissions en surface de gaz de mine;;;FAUX;;FAUX;;2012-12-21;;;;;2017-06-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-07
PPRM;Plan de Prévention des Risques Miniers;42DDT20130002;PPRM DE LA VALLEE DU GIER;Direction départementale des territoires;GIER;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42271;Saint-Paul-en-Jarez;30;Risque minier;34;Echauffement des terrains de dépôts;;;FAUX;;FAUX;;2014-10-15;2018-12-10;2019-01-25;;;2019-03-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-21
PPRM;Plan de Prévention des Risques Miniers;38DDT20180001;PPRM du Plateau Matheysin;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38266;La Motte-Saint-Martin;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2007-12-10;2018-12-05;2019-01-19;;;2019-06-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRM;Plan de Prévention des Risques Miniers;42DDT20170001;PPRM NORD ET EST St ETIENNE;Direction départementale des territoires;St ETIENNE;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42275;Saint-Priest-en-Jarez;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2012-04-30;2016-03-29;2016-04-29;;;2016-09-08;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-21
PPRM;Plan de Prévention des Risques Miniers;14DDTM20110009;PPR Mines de Littry;Direction départementale des territoires et de la mer;Mines de Littry;;;28;NORMANDIE;14;CALVADOS;14272;La Folie;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2009-04-14;2025-05-12;2025-06-03;;;2025-11-03;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-11-03
PPRM;Plan de Prévention des Risques Miniers;42DDT20130002;PPRM DE LA VALLEE DU GIER;Direction départementale des territoires;GIER;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42271;Saint-Paul-en-Jarez;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2014-10-15;2018-12-10;2019-01-25;;;2019-03-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-21
PPRM;Plan de Prévention des Risques Miniers;73PREF20160033;PPRM-Sonnaz Voglans;Préfecture;;;;84;AUVERGNE-RHONE-ALPES;73;SAVOIE;73329;Voglans;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2010-06-23;;;;;2013-11-15;;;Opposable;2020-01-01;Approuvé;2020-01-01;2024-07-09
PPRM;Plan de Prévention des Risques Miniers;42DDT20130002;PPRM DE LA VALLEE DU GIER;Direction départementale des territoires;GIER;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42053;Châteauneuf;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2014-10-15;2018-12-10;2019-01-25;;;2019-03-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-21
PPRM;Plan de Prévention des Risques Miniers;57DDT20140009;PPRM-Bassin Sud révision 2;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57620;Sainte-Marie-aux-Chênes;30;Risque minier;31;Affaissement minier;314;Tassements;VRAI;57DDT20100005;FAUX;;2014-07-29;;;;;2016-03-08;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140005;PPRM couronne de Valenciennes;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59606;Valenciennes;30;Risque minier;34;Echauffement des terrains de dépôts;;;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;62DDTM20150001;PPRm du BETHUNOIS;Direction départementale des territoires et de la mer;Béthunois;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62178;Bruay-la-Buissière;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2015-06-10;;;;;2017-11-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2021-02-24
PPRM;Plan de Prévention des Risques Miniers;54DDT20140038;PPRM Secteur de Longwy;Direction départementale des territoires;;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54493;Saulnes;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2008-01-10;;;;;2012-01-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;57DDT20150002;PPRM-Fensch révision;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57508;Nilvange;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100009;FAUX;;2015-08-06;;;;;2017-01-26;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;73PREF20160034;PPRM-La Plagne Tarentaise Aime ;Préfecture;;;;84;AUVERGNE-RHONE-ALPES;73;SAVOIE;73150;La Plagne Tarentaise;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;FAUX;;2012-12-28;;;;;2014-12-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-14
PPRM;Plan de Prévention des Risques Miniers;57DDT20200011;PPRM-Bassin Belval 3ème révision;Direction départementale des territoires;;;;44;GRAND EST;57;MOSELLE;57603;Russange;30;Risque minier;31;Affaissement minier;314;Tassements;VRAI;57DDT20150001;FAUX;;2020-07-09;;;;;2021-12-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;PPRM_2022_0001;PPRM - Bassin Nord 2ème révision;Direction départementale des territoires;;;;;;57;MOSELLE;57305;Havange;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100003;FAUX;;2021-09-20;;;;;2022-11-15;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-18
PPRM;Plan de Prévention des Risques Miniers;54DDT20140038;PPRM Secteur de Longwy;Direction départementale des territoires;;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54254;Haucourt-Moulaine;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2008-01-10;;;;;2012-01-24;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;63DDT20140005;PPRminiers de Brassac les Mines;Direction départementale des territoires;de Brassac les Mines;;;84;AUVERGNE-RHONE-ALPES;63;PUY-DE-DOME;63022;Auzat-la-Combelle;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2014-07-16;;;;;2017-09-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-11
PPRM;Plan de Prévention des Risques Miniers;57DDT20100010;PPRM-Orne;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57143;Clouange;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;FAUX;;VRAI;57DDT20150003;2006-10-17;;;;;2014-03-07;;2016-04-04;Caduque;2020-01-01;Abrogé;2020-01-01;2025-01-09
PPRM;Plan de Prévention des Risques Miniers;38DDT20180001;PPRM du Plateau Matheysin;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38304;Pierre-Châtel;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2007-12-10;2018-12-05;2019-01-19;;;2019-06-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRM;Plan de Prévention des Risques Miniers;54DDT20140006;PPRM VILLERUPT;Direction départementale des territoires;;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54580;Villerupt;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2012-08-03;;;;;2013-03-26;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;PPRM_2022_0002;PPRM - ONDAINE;Direction départementale des territoires;;;;;;42;LOIRE;42044;Le Chambon-Feugerolles;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2022-08-17;2025-03-03;2025-04-11;;;2025-06-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-07-22
PPRM;Plan de Prévention des Risques Miniers;42DDT20170001;PPRM NORD ET EST St ETIENNE;Direction départementale des territoires;St ETIENNE;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42302;Sorbiers;30;Risque minier;31;Affaissement minier;315;Glissements ou mouvements de pente;FAUX;;FAUX;;2012-04-30;2016-03-29;2016-04-29;;;2016-09-08;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-21
PPRM;Plan de Prévention des Risques Miniers;42DDT20130002;PPRM DE LA VALLEE DU GIER;Direction départementale des territoires;GIER;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42110;L'Horme;30;Risque minier;34;Echauffement des terrains de dépôts;;;FAUX;;FAUX;;2014-10-15;2018-12-10;2019-01-25;;;2019-03-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-01-21
PPRM;Plan de Prévention des Risques Miniers;42DDT20160002;PPRM VALLEE DE L'ONDAINE;Direction départementale des territoires;ONDAINE;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42270;Saint-Paul-en-Cornillon;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2016-03-15;2018-01-22;2018-02-27;;;2018-07-11;2023-02-05;;Caduque;2020-01-01;Annulé;2020-01-01;2023-02-02
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140005;PPRM couronne de Valenciennes;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59014;Anzin;30;Risque minier;33;Emissions en surface de gaz de mine;;;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;57DDT20100003;PPRM-Bassin Nord révision;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57022;Angevillers;30;Risque minier;31;Affaissement minier;313;Affaissements progressifs;VRAI;57DDT20100002;VRAI;PPRM_2022_0001;2007-02-19;;;;;2011-09-30;;2022-11-15;Caduque;2020-01-01;Abrogé;2020-01-01;2022-12-20
PPRM;Plan de Prévention des Risques Miniers;54DDT20140045;PPRM Secteur CRUSNES;Direction départementale des territoires;Miniers;;;44;GRAND EST;54;MEURTHE-ET-MOSELLE;54525;Tiercelet;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2014-08-07;2014-09-15;2014-10-20;;;2015-05-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-27
PPRM;Plan de Prévention des Risques Miniers;12DDT20120002;PPRM du bassin de Decazeville;Direction départementale des territoires;;;;76;OCCITANIE;12;AVEYRON;12089;Decazeville;30;Risque minier;31;Affaissement minier;315;Glissements ou mouvements de pente;FAUX;;FAUX;;2012-12-21;;;;;2017-06-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-07
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140003;PPRM Pays de Conde;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59153;Condé-sur-l'Escaut;30;Risque minier;34;Echauffement des terrains de dépôts;;;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;PPRM_2024_0001;PPRM - Mines de fer du pourtour d'Angers ;Direction régionale de l'environnement, de l'aménagement et du logement;;;;;;49;MAINE-ET-LOIRE;49007;Angers;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2023-05-22;;;;;;;;Prescrit;2020-01-01;Prescrit;2020-01-01;2025-03-18
PPRM;Plan de Prévention des Risques Miniers;PPRM_2022_0002;PPRM - ONDAINE;Direction départementale des territoires;;;;;;42;LOIRE;42218;Saint-Étienne;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2022-08-17;2025-03-03;2025-04-11;;;2025-06-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-07-22
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140003;PPRM Pays de Conde;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59616;Vieux-Condé;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;62DDTM20150001;PPRm du BETHUNOIS;Direction départementale des territoires et de la mer;Béthunois;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62270;Divion;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2015-06-10;;;;;2017-11-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2021-02-24
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140003;PPRM Pays de Conde;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59253;Fresnes-sur-Escaut;30;Risque minier;33;Emissions en surface de gaz de mine;;;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140005;PPRM couronne de Valenciennes;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59014;Anzin;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
PPRM;Plan de Prévention des Risques Miniers;73PREF20160034;PPRM-La Plagne Tarentaise Aime ;Préfecture;;;;84;AUVERGNE-RHONE-ALPES;73;SAVOIE;73150;La Plagne Tarentaise;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2012-12-28;;;;;2014-12-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-14
PPRM;Plan de Prévention des Risques Miniers;12DDT20120002;PPRM du bassin de Decazeville;Direction départementale des territoires;;;;76;OCCITANIE;12;AVEYRON;12305;Viviez;30;Risque minier;34;Echauffement des terrains de dépôts;;;FAUX;;FAUX;;2012-12-21;;;;;2017-06-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-07
PPRM;Plan de Prévention des Risques Miniers;12DDT20120002;PPRM du bassin de Decazeville;Direction départementale des territoires;;;;76;OCCITANIE;12;AVEYRON;12013;Aubin;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2012-12-21;;;;;2017-06-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-07
PPRM;Plan de Prévention des Risques Miniers;42DDT20160002;PPRM VALLEE DE L'ONDAINE;Direction départementale des territoires;ONDAINE;;;84;AUVERGNE-RHONE-ALPES;42;LOIRE;42044;Le Chambon-Feugerolles;30;Risque minier;31;Affaissement minier;314;Tassements;FAUX;;FAUX;;2016-03-15;2018-01-22;2018-02-27;;;2018-07-11;2023-02-05;;Caduque;2020-01-01;Annulé;2020-01-01;2023-02-02
PPRM;Plan de Prévention des Risques Miniers;14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Direction départementale des territoires et de la mer;Mines de Soumont;;;28;NORMANDIE;14;CALVADOS;14669;Sassy;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2005-11-14;2008-06-27;2008-06-27;2009-07-06;;2009-01-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-14
PPRM;Plan de Prévention des Risques Miniers;57DDT20100003;PPRM-Bassin Nord révision;Direction départementale des territoires;Bassin ferrifère;;;44;GRAND EST;57;MOSELLE;57096;Boulange;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;VRAI;57DDT20100002;VRAI;PPRM_2022_0001;2007-02-19;;;;;2011-09-30;;2022-11-15;Caduque;2020-01-01;Abrogé;2020-01-01;2022-12-20
PPRM;Plan de Prévention des Risques Miniers;22DDTM20130001;PPRM de Trémuson;Direction départementale des territoires et de la mer;Ancienne mine de Trémuson;;;53;BRETAGNE;22;COTES-D'ARMOR;22187;Plérin;30;Risque minier;31;Affaissement minier;312;Effondrements localisés;FAUX;;FAUX;;2008-08-11;;;;;2021-10-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-19
PPRM;Plan de Prévention des Risques Miniers;12DDT20120002;PPRM du bassin de Decazeville;Direction départementale des territoires;;;;76;OCCITANIE;12;AVEYRON;12100;Firmi;30;Risque minier;31;Affaissement minier;311;Effondrements généralisés;FAUX;;FAUX;;2012-12-21;;;;;2017-06-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-02-07
PPRM;Plan de Prévention des Risques Miniers;59DDTM20140003;PPRM Pays de Conde;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59301;Hergnies;30;Risque minier;33;Emissions en surface de gaz de mine;;;FAUX;;FAUX;;2014-11-17;;;;;2018-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-26
