event_id,year,start_date,end_date,duration_days,cluster_id,commune_code,commune,max_cm
2015-01-12---2015-01-26_cluster_15,2015,2015-01-12,2015-01-26,14,15,55064,Bouquemont,261.0
2015-01-12---2015-01-26_cluster_15,2015,2015-01-12,2015-01-26,14,15,55444,Rouvrois-sur-Meuse,15.0
2015-01-12---2015-02-23_cluster_16,2015,2015-01-12,2015-02-23,35,16,10299,Pouan-les-Vallées,14.0
2015-01-12---2015-02-23_cluster_16,2015,2015-01-12,2015-02-23,35,16,10315,Rances,18.0
2015-01-12---2015-02-23_cluster_16,2015,2015-01-12,2015-02-23,35,16,51502,Saint-Martin-aux-Champs,10.0
2015-01-12---2015-02-23_cluster_16,2015,2015-01-12,2015-02-23,35,16,51533,Servon-Melzicourt,39.0
2015-01-12---2015-02-23_cluster_16,2015,2015-01-12,2015-02-23,35,16,51610,Verrières,28.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,17085,Champdolent,182.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,17155,Étaules,91.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,17185,Le Gua,86.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,17421,Saujon,128.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,37195,La Riche,103.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,37258,Thizay,23.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,37269,Verneuil-sur-Indre,32.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,49358,Turquant,10.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,55080,Brixey-aux-Chanoines,10.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,55328,Maxey-sur-Vaise,214.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,55485,Sepvigny,251.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,55533,Vaucouleurs,10.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,70267,Gevigney-et-Mercey,194.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,70454,Rosières-sur-Mance,13.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,70491,Seveux-Motey,399.0
2015-01-19---2015-02-09_cluster_20,2015,2015-01-19,2015-02-09,21,20,70539,Vellexon-Queutrey-et-Vaudey,283.0
2015-02-02---2015-02-09_cluster_23,2015,2015-02-02,2015-02-09,7,23,33042,Belin-Béliet,10.0
2015-02-02---2015-02-09_cluster_23,2015,2015-02-02,2015-02-09,7,23,40063,Candresse,52.0
2015-02-02---2015-02-09_cluster_23,2015,2015-02-02,2015-02-09,7,23,40088,Dax,317.0
2015-02-02---2015-02-09_cluster_23,2015,2015-02-02,2015-02-09,7,23,40208,Onard,87.0
2015-02-02---2015-02-09_cluster_23,2015,2015-02-02,2015-02-09,7,23,40211,Orist,439.0
2015-02-02---2015-02-09_cluster_23,2015,2015-02-02,2015-02-09,7,23,40222,Pey,484.0
2015-02-02---2015-02-09_cluster_23,2015,2015-02-02,2015-02-09,7,23,40263,Saint-Jean-de-Lier,261.0
2015-02-02---2015-02-09_cluster_23,2015,2015-02-02,2015-02-09,7,23,40314,Tercis-les-Bains,364.0
2015-02-02---2015-02-09_cluster_23,2015,2015-02-02,2015-02-09,7,23,40334,Yzosse,354.0
2015-02-02---2015-02-09_cluster_23,2015,2015-02-02,2015-02-09,7,23,64123,Bidache,97.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40063,Candresse,51.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40088,Dax,321.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40208,Onard,117.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40211,Orist,457.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40222,Pey,558.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40235,Poyanne,403.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40256,Saint-Étienne-d'Orthe,34.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40263,Saint-Jean-de-Lier,462.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40301,Siest,404.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40314,Tercis-les-Bains,386.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40324,Vicq-d'Auribat,377.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,40334,Yzosse,406.0
2015-02-09---2015-03-09_cluster_30,2015,2015-02-09,2015-03-09,21,30,64123,Bidache,236.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,02014,Amigny-Rouy,183.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,02262,Deuillet,17.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,02716,Servais,18.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,02719,Sinceny,90.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,08461,Vandy,22.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,50016,Appeville,14.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,50023,Auvers,35.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,50052,Beuzeville-la-Bastille,21.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,50099,Carentan-les-Marais,25.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,50269,Liesville-sur-Douve,21.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,50451,Saint-Brice,32.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,50468,Saint-Fromond,73.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,50606,Tribehou,26.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,50617,Varenguebec,17.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,51171,Cormicy,266.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,51533,Servon-Melzicourt,25.0
2015-02-16---2015-03-09_cluster_35,2015,2015-02-16,2015-03-09,14,35,60105,Brétigny,10.0
2015-03-09---2015-03-23_cluster_49,2015,2015-03-09,2015-03-23,14,49,40314,Tercis-les-Bains,321.0
2015-04-27---2015-05-11_cluster_92,2015,2015-04-27,2015-05-11,14,92,27640,Tilleul-Dame-Agnès,47.0
2015-04-27---2015-05-11_cluster_92,2015,2015-04-27,2015-05-11,14,92,50151,Créances,331.0
2015-04-27---2015-05-11_cluster_93,2015,2015-04-27,2015-05-11,14,93,21301,Glanon,19.0
2015-04-27---2015-05-11_cluster_93,2015,2015-04-27,2015-05-11,14,93,71219,Gigny-sur-Saône,108.0
2015-04-27---2015-05-11_cluster_93,2015,2015-04-27,2015-05-11,14,93,71283,Marnay,58.0
2015-04-27---2015-05-11_cluster_93,2015,2015-04-27,2015-05-11,14,93,71315,Mont-lès-Seurre,152.0
2015-04-27---2015-05-11_cluster_93,2015,2015-04-27,2015-05-11,14,93,71504,Saunières,15.0
2015-06-01---2015-06-08_cluster_119,2015,2015-06-01,2015-06-08,7,119,41121,La Madeleine-Villefrouin,10.0
2015-06-01---2015-06-08_cluster_119,2015,2015-06-01,2015-06-08,7,119,45344,Villorceau,10.0
2015-06-29---2015-07-06_cluster_143,2015,2015-06-29,2015-07-06,7,143,44049,Le Croisic,10.0
2015-08-31---2015-09-07_cluster_202,2015,2015-08-31,2015-09-07,7,202,56018,Billiers,10.0
2015-11-23---2015-12-21_cluster_286,2015,2015-11-23,2015-12-21,28,286,40133,Labenne,154.0
2015-11-23---2016-01-04_cluster_344,2015,2015-11-23,2016-01-04,42,344,50016,Appeville,10.0
2015-11-23---2016-01-04_cluster_344,2015,2015-11-23,2016-01-04,42,344,50099,Carentan-les-Marais,12.0
2015-11-23---2016-01-04_cluster_344,2015,2015-11-23,2016-01-04,42,344,50216,Graignes-Mesnil-Angot,19.0
2015-11-23---2016-01-04_cluster_344,2015,2015-11-23,2016-01-04,42,344,50269,Liesville-sur-Douve,13.0
2015-11-23---2016-01-04_cluster_344,2015,2015-11-23,2016-01-04,42,344,50298,Méautis,10.0
2015-11-23---2016-01-04_cluster_344,2015,2015-11-23,2016-01-04,42,344,50445,Saint-André-de-Bohon,23.0
2015-11-23---2016-01-04_cluster_344,2015,2015-11-23,2016-01-04,42,344,50606,Tribehou,27.0
2015-11-23---2016-01-04_cluster_344,2015,2015-11-23,2016-01-04,42,344,50617,Varenguebec,13.0
2015-12-14---2015-12-21_cluster_307,2015,2015-12-14,2015-12-21,7,307,50269,Liesville-sur-Douve,11.0
2015-12-14---2015-12-21_cluster_307,2015,2015-12-14,2015-12-21,7,307,50617,Varenguebec,17.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,02014,Amigny-Rouy,185.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,02262,Deuillet,10.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,02716,Servais,11.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,02719,Sinceny,84.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,08082,Brécy-Brières,35.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,08168,La Ferté-sur-Chiers,42.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,08461,Vandy,55.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,10171,Hampigny,49.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,10315,Rances,57.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,14168,Colombières,10.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,16217,Merpins,87.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,17069,Brives-sur-Charente,368.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,17073,Bussac-sur-Charente,451.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,17115,Colombiers,40.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,17128,Courcoury,370.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,17179,Les Gonds,859.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,17304,Rouffiac,280.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,17400,Saint-Sever-de-Saintonge,223.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,17418,Salignac-sur-Charente,381.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,21301,Glanon,61.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,21344,Lechâtelet,142.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,21607,Seurre,173.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,25317,Jallerange,40.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,25403,Montlebon,247.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,39398,Ougney,254.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,39402,Pagney,687.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,39528,Thervay,58.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,39581,Vitreux,339.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,44019,Bouée,49.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,44047,Couëron,112.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,44052,Donges,39.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,44061,Frossay,10.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,44133,Port-Saint-Père,175.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,44192,Saint-Viaud,39.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,49048,Briollay,209.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,49129,Écouflant,357.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50004,Airel,61.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50016,Appeville,40.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50023,Auvers,90.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50070,Boutteville,62.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50099,Carentan-les-Marais,68.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50151,Créances,311.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50216,Graignes-Mesnil-Angot,22.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50269,Liesville-sur-Douve,15.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50298,Méautis,36.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50409,Pont-Hébert,36.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50431,Remilly Les Marais,33.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50445,Saint-André-de-Bohon,25.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50468,Saint-Fromond,86.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50606,Tribehou,56.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,50617,Varenguebec,42.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,51065,Blacy,141.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,51143,Le Chemin,40.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,51502,Saint-Martin-aux-Champs,10.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,51533,Servon-Melzicourt,10.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,51552,Songy,10.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,51610,Verrières,32.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,51648,Vitry-la-Ville,11.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,52512,Vecqueville,23.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,54070,Bey-sur-Seille,82.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,54387,Morville-sur-Seille,240.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55009,Ancemont,98.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55064,Bouquemont,299.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55080,Brixey-aux-Chanoines,12.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55102,Charny-sur-Meuse,346.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55111,Chauvoncourt,269.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55122,Commercy,343.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55168,Duzey,26.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55312,Maizey,290.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55328,Maxey-sur-Vaise,277.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55347,Les Monthairons,148.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55433,Rigny-la-Salle,294.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55444,Rouvrois-sur-Meuse,45.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55485,Sepvigny,236.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,55503,Taillancourt,27.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57002,Aboncourt-sur-Seille,173.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57040,Aulnois-sur-Seille,10.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57070,Bettange,16.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57155,Courcelles-Chaussy,16.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57187,Éblange,28.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57308,Hazembourg,64.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57329,Holling,38.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57431,Maizeroy,57.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57440,Manhoué,34.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57547,Pommérieux,16.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,57627,Sanry-sur-Nied,11.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,60105,Brétigny,19.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,60507,Pontoise-lès-Noyon,157.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,60655,Varesnes,138.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,70127,Chantes,395.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,70491,Seveux-Motey,408.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,70492,Soing-Cubry-Charentenay,417.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,70529,Velet,15.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,70539,Vellexon-Queutrey-et-Vaudey,287.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,71219,Gigny-sur-Saône,74.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,71315,Mont-lès-Seurre,103.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,71423,Saint-Gervais-en-Vallière,23.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,71504,Saunières,26.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,72115,Dissay-sous-Courcillon,134.0
2015-12-28---2016-02-22_cluster_295,2016,2015-12-28,2016-02-22,42,295,85207,Saint-Denis-du-Payré,156.0
2016-01-25---2016-03-14_cluster_25,2016,2016-01-25,2016-03-14,49,25,40063,Candresse,45.0
2016-01-25---2016-03-14_cluster_25,2016,2016-01-25,2016-03-14,49,25,40088,Dax,277.0
2016-01-25---2016-03-14_cluster_25,2016,2016-01-25,2016-03-14,49,25,40211,Orist,453.0
2016-01-25---2016-03-14_cluster_25,2016,2016-01-25,2016-03-14,49,25,40222,Pey,486.0
2016-01-25---2016-03-14_cluster_25,2016,2016-01-25,2016-03-14,49,25,40263,Saint-Jean-de-Lier,399.0
2016-01-25---2016-03-14_cluster_25,2016,2016-01-25,2016-03-14,49,25,40314,Tercis-les-Bains,382.0
2016-01-25---2016-03-14_cluster_25,2016,2016-01-25,2016-03-14,49,25,40324,Vicq-d'Auribat,329.0
2016-01-25---2016-03-14_cluster_25,2016,2016-01-25,2016-03-14,49,25,40334,Yzosse,416.0
2016-01-25---2016-03-14_cluster_25,2016,2016-01-25,2016-03-14,49,25,64123,Bidache,82.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,02014,Amigny-Rouy,185.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,02262,Deuillet,10.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,02716,Servais,12.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,02719,Sinceny,84.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,08004,Aire,77.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,08020,Les Petites-Armoises,15.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,08082,Brécy-Brières,34.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,08168,La Ferté-sur-Chiers,42.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,08317,La Neuville-à-Maire,86.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,08357,Remilly-Aillicourt,486.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,08461,Vandy,56.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,08477,Villers-devant-Mouzon,308.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,10171,Hampigny,49.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,10225,Marnay-sur-Seine,259.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,10298,Pont-sur-Seine,124.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,10299,Pouan-les-Vallées,23.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,10315,Rances,57.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,10429,Villette-sur-Aube,420.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,14107,Bricqueville,42.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,14168,Colombières,12.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,14397,Mandeville-en-Bessin,12.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,16217,Merpins,435.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17069,Brives-sur-Charente,363.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17073,Bussac-sur-Charente,510.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17085,Champdolent,204.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17115,Colombiers,49.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17128,Courcoury,428.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17155,Étaules,122.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17164,Fontcouverte,481.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17171,Geay,243.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17179,Les Gonds,951.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17184,La Gripperie-Saint-Symphorien,16.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17185,Le Gua,126.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17191,La Jard,20.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17252,Le Mung,246.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17302,Romegoux,223.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17304,Rouffiac,320.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17400,Saint-Sever-de-Saintonge,245.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17412,Saint-Vaize,398.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17418,Salignac-sur-Charente,387.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,17421,Saujon,144.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,21301,Glanon,61.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,21344,Lechâtelet,273.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,21474,Pagny-la-Ville,73.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,21574,Saint-Seine-sur-Vingeanne,10.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,21607,Seurre,181.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,24316,Parcoul-Chenaud,491.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,24449,Saint-Martial-d'Artenset,580.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,25317,Jallerange,39.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,32291,Mormès,86.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,33172,Fours,79.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,33240,Lesparre-Médoc,21.0
2016-02-08---2016-03-21_cluster_299,2016,2016-02-08,2016-03-21,42,299,33315,Les Peintures,977.0
